equipo,arena,latitude,longitude,logo0,color,tm,local,visitor,latitude1,longitude1
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Barça,41.3802205350011,2.1201211695310715
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,BAXI Manresa,41.72553131948518,1.809883913714619
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Joventut Badalona,41.4426848150727,2.232038842544811
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Unicaja,36.68279217722466,-4.460469972879309
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Bàsquet Girona,41.99106442107368,2.8105742658463644
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,UCAM Murcia,37.99401913800324,-1.1126044975056224
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Lenovo Tenerife,28.45934431808708,-16.296844528818482
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Río Breogán,42.99112162431948,-7.545301072767826
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Real Madrid,40.4240337619823,-3.671751201650836
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Gran Canaria,28.10308200222156,-15.456896903683322
Carplus Fuenlabrada,Pabellón Fernando Martín,40.28271366483084,-3.800509143982543,https://static.acb.com/img/www/clubes2023/CarplusFuenlabrada-Logo-56.png,#0085CA,FUE,Carplus Fuenlabrada,Valencia Basket,39.45188248874301,-0.3660431016680829
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Bàsquet Girona,41.99106442107368,2.8105742658463644
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Valencia Basket,39.45188248874301,-0.3660431016680829
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Gran Canaria,28.10308200222156,-15.456896903683322
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Unicaja,36.68279217722466,-4.460469972879309
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Barça,41.3802205350011,2.1201211695310715
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Joventut Badalona,41.4426848150727,2.232038842544811
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,BAXI Manresa,41.72553131948518,1.809883913714619
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Real Madrid,40.4240337619823,-3.671751201650836
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Lenovo Tenerife,28.45934431808708,-16.296844528818482
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Río Breogán,42.99112162431948,-7.545301072767826
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,UCAM Murcia,37.99401913800324,-1.1126044975056224
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Coviran Granada,37.15424932400022,-3.5936020041126646
Monbus Obradoiro,Multiusos Fontes do Sar,42.87640091313994,-8.530649001605413,https://static.acb.com/img/www/clubes2023/MonbusObradoiro_Positivo.png,#4A96C4,MOB,Monbus Obradoiro,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Real Madrid,40.4240337619823,-3.671751201650836
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Unicaja,36.68279217722466,-4.460469972879309
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,UCAM Murcia,37.99401913800324,-1.1126044975056224
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Gran Canaria,28.10308200222156,-15.456896903683322
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Río Breogán,42.99112162431948,-7.545301072767826
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Joventut Badalona,41.4426848150727,2.232038842544811
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Barça,41.3802205350011,2.1201211695310715
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Valencia Basket,39.45188248874301,-0.3660431016680829
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,BAXI Manresa,41.72553131948518,1.809883913714619
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Coviran Granada,37.15424932400022,-3.5936020041126646
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Lenovo Tenerife,28.45934431808708,-16.296844528818482
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Bàsquet Girona,Palau Girona-Fontajau,41.99106442107368,2.8105742658463644,https://static.acb.com/img/www/clubes2023/BASQUET-GIRONA-Logopositivo2223.png,#B32836,GIR,Bàsquet Girona,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Lenovo Tenerife,28.45934431808708,-16.296844528818482
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Bàsquet Girona,41.99106442107368,2.8105742658463644
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Coviran Granada,37.15424932400022,-3.5936020041126646
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Unicaja,36.68279217722466,-4.460469972879309
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Valencia Basket,39.45188248874301,-0.3660431016680829
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Río Breogán,42.99112162431948,-7.545301072767826
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,BAXI Manresa,41.72553131948518,1.809883913714619
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Joventut Badalona,41.4426848150727,2.232038842544811
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Real Madrid,40.4240337619823,-3.671751201650836
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Gran Canaria,28.10308200222156,-15.456896903683322
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Barça,Palau Blaugrana,41.3802205350011,2.1201211695310715,https://static.acb.com/img/www/clubes2023/barca_logopos.png,#154284,BAR,Barça,UCAM Murcia,37.99401913800324,-1.1126044975056224
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Joventut Badalona,41.4426848150727,2.232038842544811
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,UCAM Murcia,37.99401913800324,-1.1126044975056224
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Barça,41.3802205350011,2.1201211695310715
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Unicaja,36.68279217722466,-4.460469972879309
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Bàsquet Girona,41.99106442107368,2.8105742658463644
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,BAXI Manresa,41.72553131948518,1.809883913714619
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Gran Canaria,28.10308200222156,-15.456896903683322
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Lenovo Tenerife,28.45934431808708,-16.296844528818482
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Coviran Granada,37.15424932400022,-3.5936020041126646
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Real Madrid,40.4240337619823,-3.671751201650836
Valencia Basket,Pabellón Fuente de San Luis,39.45188248874301,-0.3660431016680829,https://static.acb.com/img/23/2/25/1654748673.png,#FC6C0F,VBC,Valencia Basket,Río Breogán,42.99112162431948,-7.545301072767826
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Gran Canaria,28.10308200222156,-15.456896903683322
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Real Madrid,40.4240337619823,-3.671751201650836
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Coviran Granada,37.15424932400022,-3.5936020041126646
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,UCAM Murcia,37.99401913800324,-1.1126044975056224
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Río Breogán,42.99112162431948,-7.545301072767826
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Valencia Basket,39.45188248874301,-0.3660431016680829
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Bàsquet Girona,41.99106442107368,2.8105742658463644
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Barça,41.3802205350011,2.1201211695310715
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,Joventut Badalona,41.4426848150727,2.232038842544811
Unicaja,Palacio de Deportes José María Martín Carpena,36.68279217722466,-4.460469972879309,https://static.acb.com/img/www/clubes2022/Logoescudo_unicaja2.png,#3D9C35,UNI,Unicaja,BAXI Manresa,41.72553131948518,1.809883913714619
